,ISU,GENDER,DATE_BIRTH,ST_YEAR,SEMESTER,DISC_ID,MAIN_PLAN,TYPE_NAME,MARK
3864,4695282677413263259,Ж,1995,2020/2021,3.0,16287642729431652628,10913539923776105000,Экзамен,4.333333333333333
3865,4695282677413263259,Ж,1995,2020/2021,3.0,16287642729431652628,18088832473350900077,Экзамен,4.25
3866,4695282677413263259,Ж,1995,2019/2020,1.0,7209152391971921268,12802389387899367182,Зачет,
3867,4695282677413263259,Ж,1995,2019/2020,1.0,7209152391971921268,2580376221820191753,Зачет,
3868,4695282677413263259,Ж,1995,2020/2021,1.0,7209152391971921268,6252077101057070041,Зачет,
3869,4695282677413263259,Ж,1995,2020/2021,1.0,7209152391971921268,4280768675732582346,Зачет,
3870,4695282677413263259,Ж,1995,2020/2021,1.0,7209152391971921268,11572466657018792275,Зачет,
3871,4695282677413263259,Ж,1995,2020/2021,1.0,7209152391971921268,5462297023180158959,Зачет,
3872,15899698958550149570,Ж,1987,2020/2021,4.0,8122388816361517829,13130252117151459909,Зачет,
3873,17804884528715538589,Ж,1969,2019/2020,3.0,11922164895233758226,15677186864613149590,Экзамен,4.042253521126761
3874,17804884528715538589,Ж,1969,2020/2021,3.0,11922164895233758226,13130252117151459909,Экзамен,4.029850746268656
3875,1787834153091766075,М,1998,2020/2021,3.0,16419733253148148078,10080731777079285074,Экзамен,3.473684210526316
3876,9111884027914756631,М,1961,2018/2019,2.0,6264647027297785704,13853157285610124152,Экзамен,3.3392857142857144
3877,9111884027914756631,М,1961,2018/2019,1.0,3349554631096550219,4862064472418713298,Экзамен,3.625
3878,9111884027914756631,М,1961,2018/2019,2.0,18179989018279378066,3636112309748229871,Экзамен,4.233333333333333
3879,9111884027914756631,М,1961,2018/2019,1.0,18179989018279378066,3636112309748229871,Экзамен,4.5588235294117645
3880,9111884027914756631,М,1961,2019/2020,2.0,18179989018279378066,3259025934245756351,Экзамен,3.8157894736842106
3881,9111884027914756631,М,1961,2020/2021,4.0,18179989018279378066,3259025934245756351,Экзамен,3.772727272727273
3882,9111884027914756631,М,1961,2020/2021,2.0,9136155891279122895,11572466657018792275,Экзамен,3.38
3883,9111884027914756631,М,1961,2020/2021,1.0,9136155891279122895,11572466657018792275,Экзамен,3.532258064516129
3884,7687422701541153078,Ж,1994,2020/2021,4.0,11780410418462562766,18325036910583094652,Зачет,
3885,7687422701541153078,Ж,1994,2020/2021,4.0,11780410418462562766,1854074314071699082,Зачет,
3886,7687422701541153078,Ж,1994,2020/2021,4.0,11780410418462562766,18088832473350900077,Зачет,
3887,7687422701541153078,Ж,1994,2020/2021,3.0,11780410418462562766,10080731777079285074,Зачет,
3888,7687422701541153078,Ж,1994,2020/2021,3.0,11780410418462562766,3565092471695652870,Зачет,
3889,7687422701541153078,Ж,1994,2020/2021,3.0,11780410418462562766,10782470634773039372,Зачет,
3890,7687422701541153078,Ж,1994,2020/2021,3.0,11780410418462562766,10572588772961100256,Зачет,
3891,7687422701541153078,Ж,1994,2019/2020,4.0,4389240870756617591,15820306466107805201,Зачет,
3892,7687422701541153078,Ж,1994,2019/2020,4.0,4389240870756617591,3081038864116124328,Зачет,
3893,7687422701541153078,Ж,1994,2019/2020,4.0,4389240870756617591,4913217172818464925,Зачет,
3894,7687422701541153078,Ж,1994,2019/2020,3.0,4389240870756617591,4969477580156330720,Зачет,
3895,7687422701541153078,Ж,1994,2019/2020,3.0,4389240870756617591,13019929768422386211,Зачет,
3896,7687422701541153078,Ж,1994,2019/2020,3.0,4389240870756617591,5702036724245840580,Зачет,
3897,16609893050725206554,Ж,1993,2020/2021,5.0,13043715083702649598,15677186864613149590,Дифференцированный зачет,4.836065573770492
3898,16672223306851528290,Ж,1993,2020/2021,5.0,13043715083702649598,15677186864613149590,Дифференцированный зачет,4.836065573770492
3899,9399079436586437973,Ж,1988,2020/2021,1.0,9745891361368169376,11572466657018792275,Зачет,
3900,9399079436586437973,Ж,1988,2020/2021,2.0,5135659137160851677,11572466657018792275,Зачет,
3901,2352203405076634553,Ж,1996,2019/2020,1.0,2104909231531119420,18325036910583094652,Экзамен,5.0
3902,2352203405076634553,Ж,1996,2019/2020,1.0,2104909231531119420,1854074314071699082,Экзамен,4.916666666666667
3903,2352203405076634553,Ж,1996,2019/2020,1.0,2104909231531119420,10913539923776105000,Экзамен,4.764705882352941
3904,2352203405076634553,Ж,1996,2019/2020,1.0,2104909231531119420,18088832473350900077,Экзамен,4.954545454545454
3905,2352203405076634553,Ж,1996,2019/2020,1.0,2104909231531119420,8417928891314317457,Экзамен,5.0
3906,2352203405076634553,Ж,1996,2020/2021,1.0,2104909231531119420,13892532057088515508,Экзамен,4.2
3907,2352203405076634553,Ж,1996,2020/2021,1.0,2104909231531119420,16432325459770391787,Экзамен,4.25
3908,2352203405076634553,Ж,1996,2020/2021,1.0,2104909231531119420,11183287384627919237,Экзамен,4.491525423728813
3909,2352203405076634553,Ж,1996,2020/2021,5.0,16374826844813804385,2706752985219858469,Экзамен,4.2
3910,15603501921754477939,Ж,1983,2018/2019,2.0,9028324525774925341,12612448798936427967,Зачет,
3911,15603501921754477939,Ж,1983,2018/2019,2.0,9028324525774925341,4862064472418713298,Зачет,
3912,15603501921754477939,Ж,1983,2018/2019,2.0,9028324525774925341,13732214739730995501,Зачет,
3913,15603501921754477939,Ж,1983,2018/2019,2.0,9028324525774925341,2706752985219858469,Зачет,
3914,15603501921754477939,Ж,1983,2018/2019,2.0,9028324525774925341,13375611964137636918,Зачет,
3915,9587776435694546158,Ж,1977,2018/2019,2.0,9028324525774925341,5702036724245840580,Зачет,
3916,9587776435694546158,Ж,1977,2018/2019,2.0,9028324525774925341,877609981233165702,Зачет,
3917,9587776435694546158,Ж,1977,2019/2020,3.0,9028324525774925341,6109444872767872868,Зачет,
3918,3014597186613911229,Ж,1987,2020/2021,1.0,17171611738994021382,6252077101057070041,Зачет,
3919,3014597186613911229,Ж,1987,2020/2021,1.0,17171611738994021382,4280768675732582346,Зачет,
3920,3360795585425961697,М,1991,2020/2021,6.0,16973147301346768251,12612448798936427967,Экзамен,4.75
3921,3360795585425961697,М,1991,2020/2021,6.0,17603389827243740452,12612448798936427967,Зачет,
3922,11923299274661081214,М,1975,2020/2021,2.0,2687832118983576082,7022805511762894813,Дифференцированный зачет,3.718978102189781
3923,11923299274661081214,М,1975,2018/2019,1.0,12321544587442271523,4352635255996225715,Экзамен,3.4597701149425286
3924,11923299274661081214,М,1975,2019/2020,2.0,4253495733057509436,12572440150254943648,Экзамен,3.391304347826087
3925,11923299274661081214,М,1975,2019/2020,2.0,4253495733057509436,5362976524072356586,Экзамен,3.6597938144329896
3926,11923299274661081214,М,1975,2019/2020,1.0,4253495733057509436,12572440150254943648,Экзамен,3.458333333333333
3927,11923299274661081214,М,1975,2019/2020,1.0,4253495733057509436,5362976524072356586,Экзамен,3.504672897196261
3928,11923299274661081214,М,1975,2020/2021,2.0,4253495733057509436,9271751027415738909,Экзамен,3.9047619047619047
3929,11923299274661081214,М,1975,2020/2021,2.0,4253495733057509436,747061834329114922,Экзамен,3.7058823529411766
3930,11923299274661081214,М,1975,2020/2021,2.0,4253495733057509436,11537816928867622181,Экзамен,3.333333333333333
3931,11923299274661081214,М,1975,2020/2021,2.0,4253495733057509436,7388730471848906305,Экзамен,3.940476190476191
3932,11923299274661081214,М,1975,2020/2021,2.0,4253495733057509436,10512842687094768531,Экзамен,4.222222222222222
3933,11923299274661081214,М,1975,2020/2021,2.0,4253495733057509436,17341378711746966940,Экзамен,3.4444444444444446
3934,11923299274661081214,М,1975,2020/2021,1.0,4253495733057509436,9271751027415738909,Экзамен,4.0
3935,11923299274661081214,М,1975,2020/2021,1.0,4253495733057509436,747061834329114922,Экзамен,3.8333333333333335
3936,11923299274661081214,М,1975,2020/2021,1.0,4253495733057509436,11537816928867622181,Экзамен,3.625
3937,11923299274661081214,М,1975,2020/2021,1.0,4253495733057509436,7388730471848906305,Экзамен,3.9213483146067416
3938,11923299274661081214,М,1975,2020/2021,1.0,4253495733057509436,10512842687094768531,Экзамен,4.15
3939,11923299274661081214,М,1975,2020/2021,1.0,4253495733057509436,17341378711746966940,Экзамен,3.842105263157895
3940,11923299274661081214,М,1975,2019/2020,3.0,4512374046740570946,3363922121647122056,Экзамен,3.5396825396825395
3941,11923299274661081214,М,1975,2019/2020,3.0,4512374046740570946,4618577268246216255,Экзамен,3.809523809523809
3942,11923299274661081214,М,1975,2019/2020,4.0,3349554631096550219,13296613252650366679,Экзамен,3.65
3943,11923299274661081214,М,1975,2019/2020,4.0,3349554631096550219,4862064472418713298,Экзамен,3.636363636363636
3944,11923299274661081214,М,1975,2019/2020,4.0,3349554631096550219,15820306466107805201,Экзамен,4.181818181818182
3945,11923299274661081214,М,1975,2019/2020,4.0,3349554631096550219,3571631677927574490,Экзамен,4.0
3946,11923299274661081214,М,1975,2019/2020,4.0,3349554631096550219,3081038864116124328,Экзамен,4.083333333333333
3947,11923299274661081214,М,1975,2019/2020,4.0,3349554631096550219,4913217172818464925,Экзамен,4.176470588235294
3948,11923299274661081214,М,1975,2019/2020,4.0,18179989018279378066,3907047879618742577,Экзамен,4.0
3949,11923299274661081214,М,1975,2020/2021,1.0,9136155891279122895,16759785683902129918,Экзамен,3.627450980392157
3950,11923299274661081214,М,1975,2019/2020,3.0,16546649000573739319,3636112309748229871,Дифференцированный зачет,4.5
3951,14285808373809408831,М,1998,2020/2021,6.0,10092680672045396820,5702036724245840580,Курсовой проект,4.394366197183099
3952,14285808373809408831,М,1998,2020/2021,6.0,10092680672045396820,5702036724245840580,Экзамен,4.373239436619718
3953,1284756839064414344,Ж,1998,2020/2021,3.0,10365383262117017230,10080731777079285074,Экзамен,3.463035019455253
3954,12622322499037492394,Ж,1992,2019/2020,4.0,15367121578387914647,13296613252650366679,Дифференцированный зачет,4.9523809523809526
3955,12622322499037492394,Ж,1992,2020/2021,4.0,15367121578387914647,7130526432801337743,Дифференцированный зачет,4.8
3956,14846372551724896211,Ж,1994,2019/2020,4.0,10028971283335604207,5702036724245840580,Дифференцированный зачет,3.583333333333333
3957,15462502745084663410,Ж,1974,2018/2019,2.0,16193219749394710015,3907047879618742577,Экзамен,4.666666666666667
3958,15462502745084663410,Ж,1974,2018/2019,2.0,16193219749394710015,4862064472418713298,Экзамен,4.36
3959,15462502745084663410,Ж,1974,2018/2019,2.0,16193219749394710015,13296613252650366679,Экзамен,4.32
3960,15462502745084663410,Ж,1974,2018/2019,2.0,16193219749394710015,12005014290413026222,Экзамен,4.862068965517241
3961,15462502745084663410,Ж,1974,2018/2019,2.0,16193219749394710015,3571631677927574490,Экзамен,4.863636363636363
3962,15462502745084663410,Ж,1974,2018/2019,2.0,9299270354772205393,16434613202457195613,Экзамен,3.8461538461538463
3963,1499130608406584645,М,1999,2020/2021,5.0,10092680672045396820,5702036724245840580,Зачет,
3964,10577549913592614377,М,1998,2020/2021,1.0,7454837725181691115,7022805511762894813,Экзамен,3.6188925081433214
3965,7284030392408121275,Ж,1991,2018/2019,2.0,9028324525774925341,1735447964736427415,Зачет,
3966,7284030392408121275,Ж,1991,2018/2019,2.0,9028324525774925341,15820306466107805201,Зачет,
3967,4833268806750251696,Ж,1978,2018/2019,2.0,9028324525774925341,13296613252650366679,Зачет,
3968,4833268806750251696,Ж,1978,2018/2019,2.0,9028324525774925341,6109444872767872868,Зачет,
3969,18141536409278488167,Ж,1978,2018/2019,2.0,9028324525774925341,10063135663229342125,Зачет,
3970,18141536409278488167,Ж,1978,2018/2019,2.0,9028324525774925341,4352635255996225715,Зачет,
3971,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,15677186864613149590,Зачет,
3972,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,3907047879618742577,Зачет,
3973,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,8417928891314317457,Зачет,
3974,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,12560046016913273528,Зачет,
3975,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,13296613252650366679,Зачет,
3976,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,10063135663229342125,Зачет,
3977,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,3363922121647122056,Зачет,
3978,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,877609981233165702,Зачет,
3979,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,12612448798936427967,Зачет,
3980,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,4862064472418713298,Зачет,
3981,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,15803397244579105871,Зачет,
3982,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,13732214739730995501,Зачет,
3983,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,13375611964137636918,Зачет,
3984,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,15820306466107805201,Зачет,
3985,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,2706752985219858469,Зачет,
3986,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,17162917803735082794,Зачет,
3987,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,3636112309748229871,Зачет,
3988,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,3571631677927574490,Зачет,
3989,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,5328810178737643245,Зачет,
3990,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,8119954803121849123,Зачет,
3991,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,12005014290413026222,Зачет,
3992,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,3081038864116124328,Зачет,
3993,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,4913217172818464925,Зачет,
3994,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,10681753568606010416,Зачет,
3995,6528290280719660502,М,1978,2019/2020,4.0,1335206360806065185,4618577268246216255,Зачет,
3996,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,13853157285610124152,Зачет,
3997,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,16434613202457195613,Зачет,
3998,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,4969477580156330720,Зачет,
3999,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,4352635255996225715,Зачет,
4000,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,13019929768422386211,Зачет,
4001,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,16219543663792592790,Зачет,
4002,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,6109444872767872868,Зачет,
4003,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,11623170453297887849,Зачет,
4004,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,1735447964736427415,Зачет,
4005,6528290280719660502,М,1978,2019/2020,3.0,1335206360806065185,11601735065314202486,Зачет,
4006,14801156885627907827,М,1997,2020/2021,4.0,647038138490285196,10080731777079285074,Экзамен,4.257894736842105
4007,15925439603372109246,М,1991,2020/2021,6.0,7219385039684562571,3363922121647122056,Экзамен,4.2727272727272725
4008,15925439603372109246,М,1991,2020/2021,6.0,7219385039684562571,10063135663229342125,Экзамен,3.5454545454545454
4009,3753989845770734909,М,1998,2020/2021,3.0,14117172740964826343,2516887713846954209,Экзамен,3.619718309859155
4010,3753989845770734909,М,1998,2020/2021,2.0,1891257564832756647,4833027042617058934,Экзамен,3.3986486486486487
4011,3753989845770734909,М,1998,2020/2021,1.0,1891257564832756647,4833027042617058934,Зачет,
4012,3753989845770734909,М,1998,2020/2021,1.0,1891257564832756647,2670765318842283532,Зачет,
4013,3753989845770734909,М,1998,2020/2021,6.0,15967600985610053045,1735447964736427415,Экзамен,3.807692307692308
4014,5885606053949483711,М,1946,2020/2021,,18227126136793612317,6109444872767872868,,
4015,14549767932866288010,Ж,1962,2018/2019,1.0,3786481714687082767,15677186864613149590,Экзамен,4.305882352941176
4016,14549767932866288010,Ж,1962,2019/2020,1.0,3786481714687082767,13130252117151459909,Экзамен,4.263888888888889
4017,14549767932866288010,Ж,1962,2020/2021,1.0,3786481714687082767,14836967834769419376,Экзамен,4.698630136986301
4018,14549767932866288010,Ж,1962,2018/2019,2.0,5179779557526679851,15677186864613149590,Зачет,
4019,14549767932866288010,Ж,1962,2018/2019,2.0,5179779557526679851,877609981233165702,Зачет,
4020,14549767932866288010,Ж,1962,2019/2020,2.0,5179779557526679851,13130252117151459909,Зачет,
4021,14549767932866288010,Ж,1962,2019/2020,2.0,5179779557526679851,17831658247099493233,Зачет,
4022,14549767932866288010,Ж,1962,2020/2021,2.0,5179779557526679851,14836967834769419376,Зачет,
4023,14549767932866288010,Ж,1962,2020/2021,2.0,5179779557526679851,12452881506806817319,Зачет,
4024,13535983311491765861,Ж,1986,2020/2021,6.0,7540153761208260628,15677186864613149590,Зачет,
4025,13535983311491765861,Ж,1986,2020/2021,6.0,7540153761208260628,15677186864613149590,Курсовой проект,4.421052631578948
4026,13535983311491765861,Ж,1986,2020/2021,6.0,11037376496001977932,15677186864613149590,Дифференцированный зачет,4.775862068965517
4027,13197695966559515912,Ж,1982,2018/2019,1.0,3786481714687082767,15677186864613149590,Экзамен,4.305882352941176
4028,13197695966559515912,Ж,1982,2019/2020,1.0,3786481714687082767,13130252117151459909,Экзамен,4.263888888888889
4029,13197695966559515912,Ж,1982,2020/2021,5.0,4583468992415704766,15677186864613149590,Экзамен,4.683333333333334
4030,8614799260143304081,М,1983,2019/2020,3.0,2925180203026826260,15820306466107805201,Экзамен,4.117647058823529
4031,8614799260143304081,М,1983,2019/2020,3.0,2925180203026826260,3636112309748229871,Экзамен,4.137931034482759
4032,8614799260143304081,М,1983,2019/2020,3.0,2925180203026826260,3081038864116124328,Экзамен,4.214285714285714
4033,8614799260143304081,М,1983,2019/2020,3.0,2925180203026826260,4913217172818464925,Экзамен,3.947368421052632
4034,8614799260143304081,М,1983,2020/2021,3.0,2925180203026826260,3259025934245756351,Экзамен,3.857142857142857
4035,8614799260143304081,М,1983,2020/2021,5.0,7773800307036682235,3363922121647122056,Экзамен,4.125
4036,8614799260143304081,М,1983,2020/2021,5.0,7773800307036682235,10063135663229342125,Экзамен,4.2727272727272725
4037,8614799260143304081,М,1983,2020/2021,5.0,13722280730875806998,8119954803121849123,Экзамен,3.8
4038,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,10063135663229342125,Зачет,
4039,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,3363922121647122056,Зачет,
4040,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,3363922121647122056,Странный зачет,3.0
4041,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,12612448798936427967,Зачет,
4042,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,15803397244579105871,Зачет,
4043,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,8119954803121849123,Зачет,
4044,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,10681753568606010416,Зачет,
4045,8614799260143304081,М,1983,2019/2020,4.0,8587548855799568440,4618577268246216255,Зачет,
4046,8614799260143304081,М,1983,2020/2021,4.0,8587548855799568440,12572440150254943648,Зачет,
4047,8614799260143304081,М,1983,2020/2021,4.0,8587548855799568440,6400029993508373585,Зачет,
4048,8614799260143304081,М,1983,2020/2021,4.0,8587548855799568440,12229251672782950828,Зачет,
4049,8614799260143304081,М,1983,2020/2021,4.0,8587548855799568440,6612640601623325017,Зачет,
4050,8614799260143304081,М,1983,2020/2021,4.0,8587548855799568440,17704007319279137892,Зачет,
4051,8614799260143304081,М,1983,2020/2021,6.0,555568441567557476,3636112309748229871,Экзамен,5.0
4052,13818000441633218329,М,1998,2020/2021,2.0,3974502934019510056,7022805511762894813,Экзамен,3.7028985507246377
4053,13818000441633218329,М,1998,2020/2021,1.0,3974502934019510056,7022805511762894813,Экзамен,3.639871382636656
4054,12675380657882772198,М,1998,2020/2021,5.0,8062406537912808885,5702036724245840580,Экзамен,3.75
4055,11135192281836788722,М,1998,2019/2020,3.0,16419733253148148078,5702036724245840580,Экзамен,4.068783068783069
4056,14937810392660658704,Ж,1974,2018/2019,2.0,414360622201993003,12583935990411924420,Экзамен,3.537735849056604
4057,14937810392660658704,Ж,1974,2018/2019,1.0,414360622201993003,12583935990411924420,Экзамен,3.881856540084388
4058,14937810392660658704,Ж,1974,2020/2021,2.0,414360622201993003,1374772077571893125,Экзамен,3.5028901734104045
4059,14937810392660658704,Ж,1974,2020/2021,1.0,414360622201993003,1374772077571893125,Экзамен,3.601809954751132
4060,14937810392660658704,Ж,1974,2019/2020,4.0,5489872993578592766,12583935990411924420,Экзамен,3.482142857142857
4061,14937810392660658704,Ж,1974,2019/2020,3.0,5489872993578592766,12583935990411924420,Экзамен,3.5838150289017343
4062,14937810392660658704,Ж,1974,2020/2021,4.0,5489872993578592766,10782470634773039372,Экзамен,3.3212121212121213
4063,14937810392660658704,Ж,1974,2020/2021,3.0,5489872993578592766,10782470634773039372,Экзамен,3.6706586826347305
4064,10365606223489069893,М,1990,2020/2021,5.0,452461474850507170,16434613202457195613,Экзамен,4.75
4065,9801833496921559057,Ж,1951,2018/2019,2.0,16193219749394710015,877609981233165702,Экзамен,4.589285714285714
4066,9919958992319081274,М,1988,2020/2021,4.0,11778451285785818202,15205345225617148514,Экзамен,4.615384615384615
4067,9919958992319081274,М,1988,2020/2021,4.0,11778451285785818202,7966496951094781313,Экзамен,4.6
4068,9919958992319081274,М,1988,2020/2021,4.0,11778451285785818202,10572588772961100256,Экзамен,4.693430656934306
4069,9919958992319081274,М,1988,2020/2021,5.0,11778451285785818202,15803397244579105871,Экзамен,4.636363636363637
4070,9919958992319081274,М,1988,2020/2021,5.0,11778451285785818202,4352635255996225715,Экзамен,4.40625
4071,13454433953588104522,Ж,1985,2018/2019,2.0,16193219749394710015,15803397244579105871,Экзамен,4.3125
4072,13454433953588104522,Ж,1985,2018/2019,2.0,16193219749394710015,3636112309748229871,Экзамен,5.0
4073,13454433953588104522,Ж,1985,2018/2019,2.0,16193219749394710015,4352635255996225715,Экзамен,4.291044776119403
4074,13893151382552239518,Ж,1983,2020/2021,5.0,14244765533472457518,16219543663792592790,Экзамен,3.689655172413793
4075,13893151382552239518,Ж,1983,2020/2021,5.0,14244765533472457518,13853157285610124152,Экзамен,3.7058823529411766
4076,8950507377860268051,М,1998,2020/2021,3.0,14117172740964826343,15497068133959288608,Экзамен,3.6495726495726495
4077,8950507377860268051,М,1998,2020/2021,3.0,14117172740964826343,2516887713846954209,Экзамен,3.619718309859155
4078,8950507377860268051,М,1998,2020/2021,2.0,1891257564832756647,2670765318842283532,Экзамен,3.4431818181818183
4079,8950507377860268051,М,1998,2020/2021,1.0,1891257564832756647,4833027042617058934,Зачет,
4080,8950507377860268051,М,1998,2020/2021,2.0,15995345565423672793,17341378711746966940,Экзамен,3.2777777777777777
4081,8950507377860268051,М,1998,2020/2021,1.0,15995345565423672793,9271751027415738909,Зачет,
4082,17492599383227160333,М,1960,2018/2019,1.0,14958075377697436285,5702036724245840580,Экзамен,3.7232472324723247
4083,17492599383227160333,М,1960,2018/2019,1.0,626617645851559829,12583935990411924420,Экзамен,3.776824034334764
4084,17492599383227160333,М,1960,2019/2020,3.0,8153436735793905987,15803397244579105871,Экзамен,3.533333333333333
4085,17492599383227160333,М,1960,2018/2019,2.0,11130215275216855001,1735447964736427415,Экзамен,3.6209150326797386
4086,17492599383227160333,М,1960,2019/2020,3.0,11130215275216855001,4352635255996225715,Экзамен,3.789473684210526
4087,17492599383227160333,М,1960,2018/2019,2.0,6726924670921140867,4969477580156330720,Экзамен,3.3684210526315788
4088,17492599383227160333,М,1960,2020/2021,6.0,5464779177868579024,15820306466107805201,Экзамен,4.0
4089,17492599383227160333,М,1960,2019/2020,1.0,552619236026332123,17612328442276550730,Экзамен,3.369047619047619
4090,17492599383227160333,М,1960,2020/2021,5.0,13486108377453758171,3636112309748229871,Дифференцированный зачет,4.904761904761905
4091,17492599383227160333,М,1960,2020/2021,6.0,16147973446075131444,3636112309748229871,Экзамен,4.5
4092,14537921658693290182,Ж,1962,2018/2019,2.0,16193219749394710015,17162917803735082794,Экзамен,4.869565217391305
4093,14537921658693290182,Ж,1962,2018/2019,2.0,16193219749394710015,8417928891314317457,Экзамен,4.818181818181818
4094,14537921658693290182,Ж,1962,2018/2019,2.0,16193219749394710015,12560046016913273528,Экзамен,4.4375
4095,14537921658693290182,Ж,1962,2018/2019,2.0,16193219749394710015,13375611964137636918,Экзамен,4.9
4096,1755249320814483970,Ж,1987,2018/2019,2.0,9028324525774925341,15677186864613149590,Зачет,
4097,13033942909108143412,Ж,1999,2020/2021,5.0,8062406537912808885,5702036724245840580,Экзамен,3.75
4098,1245729823634865214,М,1998,2020/2021,3.0,10365383262117017230,10080731777079285074,Экзамен,3.463035019455253
4099,1245729823634865214,М,1998,2020/2021,5.0,5972842247015293043,11623170453297887849,Экзамен,3.351851851851852
4100,1245729823634865214,М,1998,2020/2021,5.0,5972842247015293043,1735447964736427415,Экзамен,3.588235294117647
4101,1245729823634865214,М,1998,2020/2021,5.0,5972842247015293043,11601735065314202486,Экзамен,3.5
4102,1245729823634865214,М,1998,2020/2021,2.0,2217818214435684685,4833027042617058934,Дифференцированный зачет,3.3194444444444446
4103,1245729823634865214,М,1998,2020/2021,2.0,1891257564832756647,4833027042617058934,Экзамен,3.3986486486486487
4104,1245729823634865214,М,1998,2020/2021,2.0,15995345565423672793,9271751027415738909,Экзамен,3.9047619047619047
4105,11247046980691307582,М,1984,2020/2021,5.0,10864123932902689432,15677186864613149590,Экзамен,4.762711864406779
4106,11247046980691307582,М,1984,2019/2020,2.0,13199182807431031308,12802389387899367182,Экзамен,4.888888888888889
4107,11247046980691307582,М,1984,2019/2020,2.0,13199182807431031308,7130526432801337743,Экзамен,4.619047619047619
4108,11247046980691307582,М,1984,2019/2020,2.0,13199182807431031308,2580376221820191753,Экзамен,4.9
4109,11247046980691307582,М,1984,2019/2020,2.0,13199182807431031308,15549593930983347116,Экзамен,4.923076923076923
4110,10501685798627591996,М,1992,2019/2020,4.0,16134194272804469627,3636112309748229871,Экзамен,4.565217391304348
4111,4782222068374846600,М,1993,2020/2021,5.0,16413722456525757888,12583935990411924420,Экзамен,3.808823529411765
4112,9935048765481257790,Ж,1996,2018/2019,1.0,3974502934019510056,5702036724245840580,Экзамен,3.7315175097276265
4113,4133924114487122520,М,1994,2020/2021,6.0,13807478396818261267,11623170453297887849,Экзамен,3.73469387755102
4114,2102712589309228363,М,1994,2019/2020,2.0,8210405244786072071,3259025934245756351,Дифференцированный зачет,4.2105263157894735
4115,2102712589309228363,М,1994,2019/2020,2.0,8210405244786072071,3259025934245756351,Курсовой проект,4.2105263157894735
4116,673490353323940924,Ж,1993,2020/2021,4.0,119954623639665579,13130252117151459909,Экзамен,4.578125
4117,673490353323940924,Ж,1993,2020/2021,5.0,15031691535010105953,15677186864613149590,Дифференцированный зачет,4.622950819672131
4118,9320340848018824952,М,1987,2020/2021,6.0,2511554736112132256,4618577268246216255,Зачет,
4119,7599519374911330796,М,2000,2019/2020,2.0,3974502934019510056,10080731777079285074,Экзамен,3.55944055944056
4120,15570795004789443264,М,1999,2019/2020,2.0,7454837725181691115,10080731777079285074,Экзамен,3.402097902097902
4121,14356133294989018880,М,1973,2019/2020,1.0,7835846297793492094,4277008905584954292,Зачет,
4122,14356133294989018880,М,1973,2019/2020,1.0,7835846297793492094,15970149812698605927,Зачет,
4123,14356133294989018880,М,1973,2019/2020,1.0,7835846297793492094,18325036910583094652,Зачет,
4124,14356133294989018880,М,1973,2019/2020,1.0,7835846297793492094,12802389387899367182,Зачет,
