,ISU,GENDER,CITIZENSHIP,EXAM_TYPE,EXAM_SUBJECT_1,EXAM_SUBJECT_2,EXAM_SUBJECT_3,ADMITTED_EXAM_1,ADMITTED_EXAM_2,ADMITTED_EXAM_3,ADMITTED_SUBJECT_PRIZE_LEVEL,REGION_ID
6256,10228274425531767285,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
6257,16968495883186500157,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,81.0,70.0,2.0,16228771858762793341
6258,6973056638042063656,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,81.0,94.0,2.0,4877310761925081124
6259,7967389188005218834,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,78.0,1.0,11008365547173299228
6260,6240583262558987827,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
6261,9471919710749807698,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,98.0,3.0,13447166799523626709
6262,14184617880530271667,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,100.0,82.0,1.0,4877310761925081124
6263,294711843155254771,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,89.0,2.0,4877310761925081124
6264,6614439618149562997,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,17119224547502736839
6265,13931050133386142479,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,10949815829030522512
6266,654755300698161428,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,13699487308698232023
6267,6054774285078724363,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,13416616610702715005
6268,4777015003729638911,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,14816259123945808471
6269,9406588010960870408,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,17119224547502736839
6270,7654852808923182347,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,73.0,91.0,2.0,4877310761925081124
6271,6504028751077862834,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,88.0,87.0,ЕГЭ,15356981229653043462
6272,16716972948696538552,Ж,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,88.0,86.0,91.0,ЕГЭ,4877310761925081124
6273,10646254420560882574,М,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,100.0,82.0,96.0,3.0,15440952371899658269
6274,6619139974046330301,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,88.0,97.0,78.0,ЕГЭ,13699487308698232023
6275,1035225609999976302,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,92.0,91.0,ЕГЭ,4877310761925081124
6276,17275498700765902642,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,96.0,82.0,ЕГЭ,1183855978477575755
6277,5188465404695216421,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,88.0,87.0,ЕГЭ,17119224547502736839
6278,108599874743037050,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,100.0,89.0,ЕГЭ,4877310761925081124
6279,519879104582100127,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,76.0,68.0,87.0,ЕГЭ,4877310761925081124
6280,13239694364332143658,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,87.0,85.0,ЕГЭ,13699487308698232023
6281,9467897087914253797,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,88.0,98.0,ЕГЭ,4877310761925081124
6282,4713210223354755697,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,98.0,ЕГЭ,8027359186010888546
6283,14407610308720100183,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,92.0,98.0,ЕГЭ,15451606269988754565
6284,3035373543116231801,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,92.0,96.0,ЕГЭ,3168514873062973316
6285,12862423067640728137,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,76.0,99.0,87.0,ЕГЭ,4877310761925081124
6286,12622082952153677623,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,96.0,100.0,ЕГЭ,3168514873062973316
6287,3877169346101994686,Ж,15601729049989747827,ЕГЭ,5826293459260054492,70786669040476600,8388269026169219461,94.0,94.0,94.0,ЕГЭ,5707351439812748180
6288,4973676356209076479,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,100.0,96.0,ЕГЭ,6732024472757944893
6289,15856861082753493196,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,96.0,91.0,85.0,ЕГЭ,10949815829030522512
6290,2659714215482954574,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,94.0,99.0,91.0,ЕГЭ,3499826374472820412
6291,17866356960102340134,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,86.0,98.0,ЕГЭ,698269158467562988
6292,111137854538763985,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,88.0,100.0,ЕГЭ,8552285770721582599
6293,4708591294974454347,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,92.0,91.0,ЕГЭ,7805492244297918082
6294,18239874498073113332,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,99.0,100.0,100.0,ЕГЭ,4877310761925081124
6295,10066689927711135211,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,88.0,98.0,ЕГЭ,4877310761925081124
6296,6765569048422316022,Ж,15601729049989747827,ЕГЭ,70786669040476600,11430204450449188541,8388269026169219461,74.0,69.0,96.0,ЕГЭ,8027359186010888546
6297,501447962830231087,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,89.0,80.0,ЕГЭ,13212234532599156514
6298,1766356760533927100,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,92.0,87.0,ЕГЭ,4877310761925081124
6299,18214216520104147478,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,100.0,80.0,ЕГЭ,1183855978477575755
6300,2013858251885518410,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,88.0,89.0,85.0,ЕГЭ,14404770572329717838
6301,10625453449288186019,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,98.0,ЕГЭ,8630042230094292822
6302,3047744461352485666,М,15601729049989747827,ОЛИМПИАДА,14462659375807213512,70786669040476600,8388269026169219461,,,,1.0,8630042230094292822
6303,8937654581688910761,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,94.0,ЕГЭ,112354482202020164
6304,8870301319166827899,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,86.0,95.0,96.0,ЕГЭ,13212234532599156514
6305,9469316109370941182,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,83.0,89.0,ЕГЭ,4877310761925081124
6306,5971778545493367714,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,96.0,91.0,ЕГЭ,1496182996848054216
6307,13531102352009183365,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,98.0,95.0,96.0,ЕГЭ,9081090908022044151
6308,7890259474571805218,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,92.0,89.0,ЕГЭ,3499826374472820412
6309,15692185983558866656,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,92.0,87.0,ЕГЭ,8611857524221992249
6310,5220119724130936531,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,93.0,89.0,ЕГЭ,805206811561050868
6311,10342959935984210525,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,82.0,84.0,98.0,ЕГЭ,4877310761925081124
6312,397751442527518650,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,94.0,ЕГЭ,11008365547173299228
6313,7718482274237492218,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,96.0,ЕГЭ,15356981229653043462
6314,18336661391929737172,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,87.0,ЕГЭ,4877310761925081124
6315,11578859400935705495,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,96.0,98.0,ЕГЭ,15356981229653043462
6316,11556396314485763326,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,82.0,90.0,94.0,ЕГЭ,15356981229653043462
6317,11178858309122950369,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,89.0,ЕГЭ,9081090908022044151
6318,8877339741619512827,М,11257130222546647103,ВИ,70786669040476600,5533732657842394915,8388269026169219461,100.0,87.0,92.0,ЕГЭ,5087927234000983963
6319,9464810043552925003,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,88.0,87.0,ЕГЭ,4877310761925081124
6320,7214708636373311904,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,98.0,83.0,98.0,ЕГЭ,1109768648583698762
6321,6317259296447819394,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,100.0,89.0,ЕГЭ,4877310761925081124
6322,11831544283008771683,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,96.0,82.0,ЕГЭ,1109768648583698762
6323,9936193694778276918,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,80.0,78.0,94.0,ЕГЭ,4877310761925081124
6324,7198860032085532329,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,96.0,98.0,ЕГЭ,1183855978477575755
6325,1598226502563007227,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,96.0,98.0,ЕГЭ,14486484231808984101
6326,16417729898955557302,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,89.0,94.0,ЕГЭ,16228771858762793341
6327,17932222767564742986,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,86.0,95.0,91.0,ЕГЭ,4877310761925081124
6328,12978950936546285108,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,92.0,96.0,91.0,ЕГЭ,13699487308698232023
6329,17870452050170023411,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,91.0,89.0,ЕГЭ,13699487308698232023
6330,2357814956746374842,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,96.0,94.0,ЕГЭ,4877310761925081124
6331,9429911477782107842,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,82.0,92.0,87.0,ЕГЭ,15356981229653043462
6332,9661316266279681173,Ж,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,91.0,89.0,ЕГЭ,4652638424146327842
6333,16614410121036009097,М,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,72.0,68.0,70.0,ЕГЭ,17119224547502736839
6334,1718534178028271218,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,79.0,76.0,ЕГЭ,4652638424146327842
6335,13288408046996699172,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,62.0,69.0,ЕГЭ,4877310761925081124
6336,1642249624841270148,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,77.0,80.0,ЕГЭ,12131394604103335606
6337,16610964280425828036,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,64.0,91.0,ЕГЭ,13212234532599156514
6338,12442966294267319206,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,92.0,98.0,ЕГЭ,1109768648583698762
6339,17328653368822612671,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,66.0,85.0,ЕГЭ,4877310761925081124
6340,6050354184756629676,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,79.0,71.0,ЕГЭ,5114219431588033335
6341,15512830136705529802,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,84.0,72.0,ЕГЭ,4652638424146327842
6342,17729582953922372186,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,81.0,80.0,ЕГЭ,7805492244297918082
6343,2024773386642366808,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,88.0,89.0,ЕГЭ,5005868621830997430
6344,17662905908253888579,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,70.0,72.0,ЕГЭ,11008365547173299228
6345,270777383607351797,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,68.0,70.0,ЕГЭ,8027359186010888546
6346,1359872922859798756,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,83.0,82.0,ЕГЭ,8027359186010888546
6347,5107227626316287149,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,83.0,94.0,ЕГЭ,4877310761925081124
6348,17404863680307504677,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,75.0,73.0,ЕГЭ,4877310761925081124
6349,7453156396078854305,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,80.0,86.0,82.0,ЕГЭ,17341978997214072207
6350,1827934880680813240,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,78.0,81.0,94.0,ЕГЭ,1511906182880739861
6351,8670103962592536265,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,72.0,70.0,85.0,ЕГЭ,4877310761925081124
6352,6029293676765838380,М,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,68.0,93.0,89.0,ЕГЭ,8611857524221992249
6353,923262190439351783,Ж,15601729049989747827,ЕГЭ,70786669040476600,11200029731125595475,8388269026169219461,80.0,81.0,89.0,ЕГЭ,4877310761925081124
6354,11715548416659310315,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,81.0,87.0,ЕГЭ,4877310761925081124
6355,9152351571302900797,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,72.0,70.0,76.0,ЕГЭ,4877310761925081124
6356,5129525895496656615,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,80.0,61.0,89.0,ЕГЭ,4877310761925081124
6357,10914164787608896998,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,96.0,94.0,ЕГЭ,9081090908022044151
6358,8331675277123098365,М,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,86.0,74.0,91.0,ЕГЭ,698269158467562988
6359,2950820215318918466,М,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,70.0,89.0,69.0,ЕГЭ,370907251208805403
6360,4734018822935407439,Ж,15601729049989747827,ЕГЭ,70786669040476600,5826293459260054492,8388269026169219461,62.0,62.0,91.0,ЕГЭ,17341978997214072207
6361,5692258604949717317,М,15601729049989747827,ЕГЭ,70786669040476600,11430204450449188541,8388269026169219461,72.0,84.0,82.0,ЕГЭ,112354482202020164
6362,10808648655371174822,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,88.0,91.0,ЕГЭ,3168514873062973316
6363,12217950650560800030,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,90.0,72.0,98.0,ЕГЭ,4877310761925081124
6364,3503370589639805661,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,62.0,75.0,76.0,ЕГЭ,6732024472757944893
6365,320742362175845527,М,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,72.0,76.0,78.0,ЕГЭ,4877310761925081124
6366,10923821810248560820,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,70.0,68.0,76.0,ЕГЭ,4877310761925081124
6367,17503847976144569035,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,74.0,68.0,78.0,ЕГЭ,7485331589843791687
6368,10784355836822263778,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,79.0,96.0,ЕГЭ,5114219431588033335
6369,13880291614920438979,М,2100647966528810364,ВИ,14462659375807213512,70786669040476600,8388269026169219461,0.0,70.0,0.0,ЕГЭ,5087927234000983963
6370,11680269575063013134,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,92.0,94.0,2.0,1183855978477575755
6371,2802837540622632809,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,4877310761925081124
6372,17293145064440355550,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,17119224547502736839
6373,4806223874393676164,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,94.0,1.0,4877310761925081124
6374,10265536166058009379,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,86.0,100.0,98.0,1.0,4877310761925081124
6375,8103769366575089861,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,78.0,3.0,4877310761925081124
6376,15346052105148534030,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,94.0,100.0,89.0,1.0,14404770572329717838
6377,11339475997890807308,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,70.0,2.0,8027359186010888546
6378,12602143541552073020,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,112354482202020164
6379,16174450653649658910,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,96.0,100.0,98.0,1.0,4877310761925081124
6380,10198181672128182151,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,17119224547502736839
6381,17148613022944561678,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,89.0,2.0,4877310761925081124
6382,11143723633987444657,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,92.0,91.0,2.0,8552285770721582599
6383,6139927649987954975,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,82.0,2.0,4877310761925081124
6384,15128502310734975468,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,80.0,100.0,94.0,1.0,8410490330815802684
6385,16777725022697337698,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,85.0,2.0,8027359186010888546
6386,2594387592869357639,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,0.0,100.0,70.0,1.0,7485331589843791687
6387,5024186528828794081,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,100.0,94.0,1.0,4877310761925081124
6388,1018377252710708801,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,76.0,100.0,96.0,1.0,4877310761925081124
6389,16960350904204923803,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,92.0,89.0,2.0,8552285770721582599
6390,6451275503159932520,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,96.0,2.0,4877310761925081124
6391,1645955591335781915,М,15601729049989747827,ОЛИМПИАДА,5533732657842394915,70786669040476600,8388269026169219461,,,,2.0,10949815829030522512
6392,16201355891820925266,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,2415611341055362561
6393,8137832558512561658,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,1360429390938723525
6394,14065926422930187786,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,84.0,100.0,80.0,1.0,15356981229653043462
6395,12865778776799050570,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,100.0,91.0,1.0,1405490567833782717
6396,10657065719578054364,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,17119224547502736839
6397,9582944061804183730,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
6398,10032196521660424973,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,370907251208805403
6399,9428690973380639395,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
6400,17880226882014099492,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,76.0,1.0,13212234532599156514
6401,9298410101064506296,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,4877310761925081124
6402,9713641044464872016,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,94.0,98.0,2.0,1109768648583698762
6403,2293470491219676753,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,82.0,3.0,1183855978477575755
6404,6455479105925546145,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4877310761925081124
6405,14761652652785346111,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,15874707964024214396
6406,3673360626895315474,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,3.0,3499826374472820412
6407,12020561105651705662,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,68.0,61.0,3.0,4877310761925081124
6408,17183000353929239504,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,13212234532599156514
6409,222157523252344169,Ж,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,14816259123945808471
6410,11928499752256755590,Ж,15601729049989747827,ЕГЭ,5533732657842394915,70786669040476600,8388269026169219461,88.0,100.0,91.0,2.0,8357264820811741313
6411,2369383080422125886,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,7355556299500193485
6412,11283362240512944909,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,3499826374472820412
6413,9892544060211061157,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,14816259123945808471
6414,12970991321259665134,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,4652638424146327842
6415,15126078345843833086,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,94.0,2.0,4877310761925081124
6416,6696949521256795776,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,85.0,1.0,14816259123945808471
6417,14057347259145023407,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,88.0,94.0,2.0,8552285770721582599
6418,17384749196593818400,М,15601729049989747827,ОЛИМПИАДА,5533732657842394915,70786669040476600,8388269026169219461,,,,2.0,4877310761925081124
6419,10534157793577752966,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,14816259123945808471
6420,8515517396482061793,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,10949815829030522512
6421,9746203216375504989,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,1.0,4877310761925081124
6422,7806498279567817720,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,100.0,80.0,1.0,17119224547502736839
6423,12842171092989040200,М,15601729049989747827,ОЛИМПИАДА,70786669040476600,5533732657842394915,8388269026169219461,,,,2.0,17119224547502736839
6424,2365180001299519724,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,84.0,91.0,91.0,ЕГЭ,14816259123945808471
6425,5459654947993062785,М,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,83.0,98.0,ЕГЭ,4877310761925081124
6426,3883488750670513404,М,11257130222546647103,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,84.0,87.0,ЕГЭ,5087927234000983963
6427,7475325589984222680,Ж,15601729049989747827,ЕГЭ,70786669040476600,14462659375807213512,8388269026169219461,82.0,82.0,98.0,ЕГЭ,8552285770721582599
6428,17283175690072821130,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,82.0,100.0,96.0,ЕГЭ,2415611341055362561
6429,17046585081747510759,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,100.0,96.0,98.0,ЕГЭ,8552285770721582599
6430,1778626258474444417,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,88.0,92.0,98.0,ЕГЭ,12692000485755088437
6431,3726583250409414982,М,15601729049989747827,ЕГЭ,70786669040476600,10540932117542805584,8388269026169219461,76.0,89.0,91.0,ЕГЭ,12131394604103335606
6432,2627206677888317260,Ж,15601729049989747827,ЕГЭ,70786669040476600,5533732657842394915,8388269026169219461,78.0,84.0,94.0,ЕГЭ,8287701357131515298
