,ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
19254,1673537531925320888,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19255,16360819825110834340,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19256,9540631920040309223,1,2020-09-01,2021-05-16 00:00:00,обучен,17105093768470403976
19257,9540631920040309223,1,2021-05-17,2022-02-10 00:00:00,академ,17105093768470403976
19258,14551266079155608962,1,2020-09-01,2021-04-11 00:00:00,обучен,10678886590419703655
19259,17833297802772000866,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19260,17760473866601451320,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19261,13555573541826386142,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19262,1766250951083871298,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19263,8635106732019534349,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19264,14968636183967678598,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19265,2684716010181616110,1,2020-09-01,2021-08-31 00:00:00,обучен,12909203752543382022
19266,16449399528284524948,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19267,110097456307973821,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19268,3863421084043958790,1,2020-09-01,2021-08-31 00:00:00,обучен,17464931856193091675
19269,5550979580682911664,1,2020-09-01,2021-08-31 00:00:00,обучен,777344553510455156
19270,17476965855909047267,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
19271,17476965855909047267,1,2020-09-02,2021-08-31 00:00:00,обучен,8346735716759011955
19272,17476965855909047267,2,2021-09-01,2021-09-01 00:00:00,,8346735716759011955
19273,14198118103944140277,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19274,1808962576110138514,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19275,13906007306241973670,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19276,3536442126176850881,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19277,3536442126176850881,1,2020-09-02,2020-11-04 00:00:00,обучен,591397879670291073
19278,3536442126176850881,1,2020-11-05,2021-07-22 00:00:00,академ,591397879670291073
19279,3536442126176850881,1,2021-07-23,2021-08-31 00:00:00,отчисл,591397879670291073
19280,1566114196006083437,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19281,7687562897942630420,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19282,14834499300862461541,1,2020-09-01,2021-08-31 00:00:00,обучен,9874222314840695312
19283,9489935419544596886,1,2020-09-01,2021-05-24 00:00:00,обучен,3857094915973802832
19284,10386579460408951454,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
19285,10386579460408951454,1,2020-09-02,2021-08-31 00:00:00,обучен,8346735716759011955
19286,10386579460408951454,2,2021-09-01,2021-09-19 00:00:00,,8346735716759011955
19287,9709914681361926404,1,2020-09-01,2020-10-19 00:00:00,обучен,1128657841831847282
19288,13949779328537505325,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19289,283729547863821184,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19290,5780964726028924289,1,2020-09-01,2021-08-31 00:00:00,обучен,12909203752543382022
19291,5780964726028924289,2,2021-09-01,2021-09-01 00:00:00,,12909203752543382022
19292,1911445158146907791,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19293,15665560790359194412,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19294,10192567695206870119,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19295,17935056459025416960,1,2020-09-01,2021-08-31 00:00:00,обучен,17464931856193091675
19296,17935056459025416960,2,2021-09-01,2021-10-28 00:00:00,,17464931856193091675
19297,9993376165344783178,1,2020-09-01,2021-02-01 00:00:00,обучен,3857094915973802832
19298,3656260982268121559,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19299,4492848729455423464,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
19300,8953617622421775182,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19301,323175914550193220,1,2020-09-01,2021-08-31 00:00:00,обучен,17105093768470403976
19302,16531361096888159156,1,2020-09-01,2021-06-09 00:00:00,обучен,13359110114548850711
19303,10606909391750773430,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19304,13432718807171485317,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19305,13432718807171485317,2,2021-09-01,2021-11-01 00:00:00,,16243873858518693484
19306,11428472008475405442,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19307,17961307109417403162,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
19308,17961307109417403162,1,2020-09-02,2021-08-31 00:00:00,обучен,8346735716759011955
19309,17961307109417403162,2,2021-09-01,2021-09-01 00:00:00,,8346735716759011955
19310,6888568436236421342,1,2020-09-01,2021-02-07 00:00:00,обучен,13359110114548850711
19311,6888568436236421342,1,2021-02-08,2021-08-31 00:00:00,обучен,14708616366054528350
19312,18384817035241645741,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19313,3743940363668359564,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
19314,3098180743809922479,1,2020-09-01,2021-07-04 00:00:00,обучен,5735380383597125796
19315,8971262015710250330,1,2020-09-01,2021-08-31 00:00:00,обучен,9874222314840695312
19316,8971262015710250330,2,2021-09-01,2021-09-01 00:00:00,,9874222314840695312
19317,5529763658201452713,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
19318,8317021061891797665,1,2020-09-01,2021-02-07 00:00:00,обучен,12617748259825031850
19319,8317021061891797665,1,2021-02-08,2021-08-31 00:00:00,обучен,3857094915973802832
19320,1331618843867626817,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19321,9574945842157998877,1,2020-09-01,2021-08-31 00:00:00,обучен,777344553510455156
19322,5717456580895177996,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19323,9996650360483361633,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19324,10586348162157189148,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
19325,10586348162157189148,1,2020-09-02,2021-08-31 00:00:00,обучен,8346735716759011955
19326,6189181260803102335,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19327,6455982748810091684,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19328,17329882538012851293,1,2020-09-01,2021-08-31 00:00:00,обучен,3732220304881361667
19329,14201541242326462002,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19330,1706327269508000968,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19331,3450264295563905887,1,2020-09-01,2021-04-11 00:00:00,обучен,777344553510455156
19332,7471752823305641088,1,2020-09-01,2021-08-31 00:00:00,обучен,3732220304881361667
19333,4498661500617156905,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19334,6588393630177828620,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19335,6588393630177828620,2,2021-09-01,2021-11-02 00:00:00,,10678886590419703655
19336,5243209025942939868,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19337,7620739340327726859,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19338,3287126888572606648,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19339,17431720915146437077,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19340,12012677532891487290,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19341,12012677532891487290,2,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
19342,12717549936181189322,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
19343,8159678843811185826,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19344,18274288025470499096,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19345,17174468983350830058,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19346,15432495773676586431,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19347,3888652638448109834,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19348,453556953094130580,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19349,10543394945111138016,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19350,17154447383138504241,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19351,5100309564333460873,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19352,5100309564333460873,2,2021-09-01,2021-09-01 00:00:00,,10741273654732699450
19353,18102416916726467627,1,2020-09-01,2021-08-31 00:00:00,обучен,777344553510455156
19354,13512403799220497994,1,2020-09-01,2021-06-27 00:00:00,обучен,3019280026918788227
19355,5950164529654225896,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19356,12704535534863324341,1,2020-09-01,2021-08-31 00:00:00,обучен,777344553510455156
19357,15098772736125020724,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19358,1193044111014767505,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19359,8280586441016078320,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19360,3283990197691276760,1,2020-09-01,2021-02-07 00:00:00,обучен,777344553510455156
19361,3283990197691276760,1,2021-02-08,2021-08-31 00:00:00,обучен,1293967129483756341
19362,9748110359214373939,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19363,1667038196127615156,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19364,10295659478798459450,1,2020-09-01,2021-08-31 00:00:00,обучен,777344553510455156
19365,18365440886745097459,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19366,5216906184764208369,1,2020-09-01,2021-08-31 00:00:00,обучен,591397879670291073
19367,5216906184764208369,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
19368,3593087484619667557,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19369,10355757524642882882,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19370,11607461143754153063,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19371,3897179381506966925,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19372,3897179381506966925,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
19373,3897179381506966925,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
19374,11262449593186827501,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19375,5358812055701700540,1,2020-09-01,2021-06-03 00:00:00,обучен,13359110114548850711
19376,13368181460553720303,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19377,13368181460553720303,2,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
19378,7367985439510107433,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19379,2226084862564049201,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19380,2226084862564049201,2,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
19381,9240929520757414877,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19382,17261959029280130372,1,2020-09-01,2021-02-07 00:00:00,обучен,9874222314840695312
19383,17261959029280130372,1,2021-02-08,2021-08-31 00:00:00,обучен,1128657841831847282
19384,5510932442473401879,1,2020-09-01,2021-08-31 00:00:00,обучен,777344553510455156
19385,4726683671700800602,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19386,11339624159126896354,1,2020-09-01,2021-06-30 00:00:00,обучен,62801318681404488
19387,8449197181388008202,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19388,8449197181388008202,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
19389,8449197181388008202,2,2021-09-01,2021-09-06 00:00:00,,591397879670291073
19390,343922067224923776,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19391,14912881630794470280,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19392,14912881630794470280,2,2021-09-01,2021-10-31 00:00:00,,12617748259825031850
19393,2423670705975015557,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19394,12272963636473482948,1,2020-09-01,2021-04-11 00:00:00,обучен,12909203752543382022
19395,9495821497316536026,1,2020-09-01,2021-06-30 00:00:00,обучен,12617748259825031850
19396,9871963791569132674,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19397,8044779346872088160,1,2020-09-01,2021-08-31 00:00:00,обучен,17105093768470403976
19398,1621707892077903630,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19399,15657053558817362629,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19400,6447606479277416261,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19401,6447606479277416261,2,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
19402,1392619150161838616,1,2020-09-01,2021-04-11 00:00:00,обучен,10741273654732699450
19403,10545436056486490900,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19404,13652851052885588309,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19405,6944362074812453612,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19406,8753652480268131911,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19407,4116978431745659289,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19408,13840840867479744234,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19409,11138124905292485611,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19410,958588027850610932,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19411,17038574508913095027,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19412,12362083886927480230,1,2020-09-01,2020-10-04 00:00:00,обучен,16243873858518693484
19413,16373558259905320371,1,2020-09-01,2021-08-31 00:00:00,обучен,9874222314840695312
19414,12059565645071640969,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19415,13189839375667980025,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19416,2815330062555655199,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19417,16639597134670116054,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19418,13974577882733693457,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19419,8260026255421369056,1,2020-09-01,2021-05-31 00:00:00,обучен,1673158231903565992
19420,8260026255421369056,1,2021-06-01,2021-08-31 00:00:00,отчисл,1673158231903565992
19421,11367237905284301423,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19422,11367237905284301423,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
19423,11367237905284301423,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
19424,15843300002466779181,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19425,1976095151095818429,1,2020-09-01,2021-08-31 00:00:00,обучен,3732220304881361667
19426,6198069285529069200,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19427,5190773275343321995,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19428,12595196738288640923,1,2020-09-01,2021-04-01 00:00:00,обучен,12617748259825031850
19429,10362906270727957757,1,2020-09-01,2021-08-31 00:00:00,обучен,17105093768470403976
19430,15688605602228572930,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19431,10075859201890012550,1,2020-09-01,2021-04-08 00:00:00,обучен,3857094915973802832
19432,1581767778674705268,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19433,1099189289938334476,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19434,2220427867851956721,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19435,3203769344655713757,1,2020-09-01,2021-08-31 00:00:00,обучен,3732220304881361667
19436,16593360718069055078,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19437,2835813109197569111,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19438,14677762527848496418,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19439,18156570739144707235,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19440,7745040867730658346,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19441,8435539385055907872,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19442,8166991355858316132,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19443,17678440836046013395,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
19444,8465361616835103861,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19445,927514484498365582,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19446,1343814650196064932,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19447,3355445766928831275,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19448,4118512862031573715,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19449,4118512862031573715,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
19450,4118512862031573715,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
19451,3759884236267488716,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19452,15737182036330177979,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19453,12426700622223853164,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19454,674384887301225521,1,2020-09-01,2021-08-31 00:00:00,обучен,17105093768470403976
19455,4653029060515136900,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19456,12417104942450525772,1,2020-09-01,2021-04-27 00:00:00,обучен,1128657841831847282
19457,6257942362580690125,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19458,10382867962382296622,1,2020-09-01,2021-08-31 00:00:00,обучен,3857094915973802832
19459,15178345391384198335,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19460,12400109574393249973,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19461,16713097830793749394,1,2020-09-01,2021-04-11 00:00:00,обучен,17464931856193091675
19462,4030240143593801479,1,2020-09-01,2021-02-07 00:00:00,обучен,3019280026918788227
19463,4030240143593801479,1,2021-02-08,2021-07-22 00:00:00,академ,3019280026918788227
19464,11365876153417831510,1,2020-09-01,2021-08-31 00:00:00,обучен,17105093768470403976
19465,16824534814964883906,1,2020-09-01,2020-10-16 00:00:00,обучен,1128657841831847282
19466,13365061272831361438,1,2020-09-01,2020-09-01 00:00:00,обучен,8346735716759011955
19467,13365061272831361438,1,2020-09-02,2021-08-31 00:00:00,обучен,8346735716759011955
19468,7241209346307196612,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19469,2121043915949282723,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19470,6504028751077862834,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19471,16716972948696538552,1,2020-09-01,2021-04-11 00:00:00,обучен,17540248798002825908
19472,16716972948696538552,1,2021-04-12,2021-08-31 00:00:00,отчисл,17540248798002825908
19473,10646254420560882574,1,2020-09-01,2021-04-11 00:00:00,обучен,3019280026918788227
19474,10646254420560882574,1,2021-04-12,2021-08-31 00:00:00,отчисл,3019280026918788227
19475,6619139974046330301,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19476,1035225609999976302,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19477,1035225609999976302,2,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
19478,17275498700765902642,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19479,17275498700765902642,2,2021-09-01,2021-09-01 00:00:00,,17540248798002825908
19480,5188465404695216421,1,2020-09-01,2021-08-31 00:00:00,обучен,9874222314840695312
19481,108599874743037050,1,2020-09-01,2021-08-31 00:00:00,обучен,14708616366054528350
19482,519879104582100127,1,2020-09-01,2021-08-31 00:00:00,обучен,12909203752543382022
19483,13239694364332143658,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19484,9467897087914253797,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19485,4713210223354755697,1,2020-09-01,2021-08-31 00:00:00,обучен,591397879670291073
19486,4713210223354755697,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
19487,14407610308720100183,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19488,3035373543116231801,1,2020-09-01,2021-08-31 00:00:00,обучен,17105093768470403976
19489,12862423067640728137,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19490,12622082952153677623,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
19491,12622082952153677623,2,2021-09-01,2021-11-22 00:00:00,,1673158231903565992
19492,3877169346101994686,1,2020-09-01,2021-06-22 00:00:00,обучен,10678886590419703655
19493,3877169346101994686,1,2021-06-23,2021-08-31 00:00:00,отчисл,10678886590419703655
19494,4973676356209076479,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19495,15856861082753493196,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19496,15856861082753493196,2,2021-09-01,2021-09-01 00:00:00,,8346735716759011955
19497,2659714215482954574,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19498,17866356960102340134,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19499,111137854538763985,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19500,4708591294974454347,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19501,18239874498073113332,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19502,18239874498073113332,1,2020-09-02,2021-08-31 00:00:00,обучен,591397879670291073
19503,18239874498073113332,2,2021-09-01,2022-02-06 00:00:00,,591397879670291073
19504,10066689927711135211,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19505,6765569048422316022,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19506,501447962830231087,1,2020-09-01,2021-05-19 00:00:00,обучен,12909203752543382022
19507,1766356760533927100,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19508,18214216520104147478,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19509,2013858251885518410,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19510,10625453449288186019,1,2020-09-01,2021-04-08 00:00:00,обучен,591397879670291073
19511,3047744461352485666,1,2020-09-01,2021-01-10 00:00:00,обучен,591397879670291073
19512,3047744461352485666,1,2021-01-11,2021-08-31 00:00:00,отчисл,591397879670291073
19513,8937654581688910761,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
19514,8870301319166827899,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19515,9469316109370941182,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19516,9469316109370941182,2,2021-09-01,2021-09-01 00:00:00,,3019280026918788227
19517,5971778545493367714,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19518,5971778545493367714,2,2021-09-01,2021-09-01 00:00:00,,5735380383597125796
19519,13531102352009183365,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19520,13531102352009183365,2,2021-09-01,2021-09-01 00:00:00,,8346735716759011955
19521,7890259474571805218,1,2020-09-01,2021-08-31 00:00:00,обучен,3019280026918788227
19522,15692185983558866656,1,2020-09-01,2021-08-31 00:00:00,обучен,17464931856193091675
19523,5220119724130936531,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19524,10342959935984210525,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19525,397751442527518650,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19526,397751442527518650,1,2020-09-02,2021-08-10 00:00:00,обучен,591397879670291073
19527,7718482274237492218,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19528,7718482274237492218,2,2021-09-01,2021-09-01 00:00:00,,5735380383597125796
19529,18336661391929737172,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19530,11578859400935705495,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19531,11556396314485763326,1,2020-09-01,2020-09-01 00:00:00,обучен,13359110114548850711
19532,11556396314485763326,1,2020-09-02,2021-08-31 00:00:00,обучен,13359110114548850711
19533,11178858309122950369,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19534,8877339741619512827,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19535,9464810043552925003,1,2020-09-01,2021-08-31 00:00:00,обучен,9874222314840695312
19536,9464810043552925003,2,2021-09-01,2021-09-01 00:00:00,,9874222314840695312
19537,7214708636373311904,1,2020-09-01,2021-08-31 00:00:00,обучен,17464931856193091675
19538,6317259296447819394,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19539,11831544283008771683,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19540,11831544283008771683,2,2021-09-01,2021-11-29 00:00:00,,12617748259825031850
19541,9936193694778276918,1,2020-09-01,2021-08-17 00:00:00,обучен,10678886590419703655
19542,7198860032085532329,1,2020-09-01,2021-08-31 00:00:00,обучен,1128657841831847282
19543,1598226502563007227,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19544,16417729898955557302,1,2020-09-01,2021-08-31 00:00:00,обучен,8346735716759011955
19545,16417729898955557302,2,2021-09-01,2021-09-07 00:00:00,,8346735716759011955
19546,17932222767564742986,1,2020-09-01,2021-08-31 00:00:00,обучен,10678886590419703655
19547,12978950936546285108,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19548,17870452050170023411,1,2020-09-01,2021-08-31 00:00:00,обучен,17540248798002825908
19549,2357814956746374842,1,2020-09-01,2021-08-31 00:00:00,обучен,1673158231903565992
19550,9429911477782107842,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19551,9429911477782107842,2,2021-09-01,2021-11-02 00:00:00,,62801318681404488
19552,9661316266279681173,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19553,2365180001299519724,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19554,5459654947993062785,1,2020-09-01,2021-02-07 00:00:00,обучен,9874222314840695312
19555,5459654947993062785,1,2021-02-08,2021-08-31 00:00:00,обучен,1128657841831847282
19556,3883488750670513404,1,2020-09-01,2021-08-31 00:00:00,обучен,16243873858518693484
19557,7475325589984222680,1,2020-09-01,2021-08-31 00:00:00,обучен,13359110114548850711
19558,17283175690072821130,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19559,17046585081747510759,1,2020-09-01,2020-09-03 00:00:00,обучен,591397879670291073
19560,1778626258474444417,1,2020-09-01,2021-08-31 00:00:00,обучен,10741273654732699450
19561,3726583250409414982,1,2020-09-01,2021-08-31 00:00:00,обучен,62801318681404488
19562,2627206677888317260,1,2020-09-01,2021-08-31 00:00:00,обучен,5735380383597125796
19563,3264996458832865926,1,2020-09-01,2021-08-31 00:00:00,обучен,12617748259825031850
19564,16171741284660455969,1,2020-09-01,2021-08-31 00:00:00,обучен,12909203752543382022
19565,7903899591627307090,1,2020-09-01,2020-09-01 00:00:00,обучен,591397879670291073
19566,7903899591627307090,1,2020-09-02,2021-03-24 00:00:00,обучен,591397879670291073
